id,age,job,marital,education,default,balance,housing,loan,date,duration,campaign,pdays,previous,poutcome,deposit
1112,31,admin.,divorced,secondary,no,217,1,0,30-Jan-21,1776,2,-1,0,unknown,1
1113,31,unemployed,single,primary,no,163,0,0,30-Jan-21,707,2,2,1,other,1
1114,26,services,single,secondary,no,110,0,0,30-Jan-21,1136,2,-1,0,unknown,1
1115,40,technician,single,tertiary,no,1646,1,0,2-Feb-21,215,1,242,2,failure,1
1116,45,unemployed,married,secondary,no,2040,0,0,2-Feb-21,803,1,-1,0,unknown,1
1117,55,technician,married,secondary,yes,-308,0,0,2-Feb-21,781,1,-1,0,unknown,1
1118,29,technician,single,tertiary,no,2325,0,0,2-Feb-21,125,1,-1,0,unknown,1
1119,47,management,single,tertiary,no,86,0,0,2-Feb-21,1086,1,-1,0,unknown,1
1120,50,unemployed,divorced,unknown,no,1088,0,0,2-Feb-21,749,1,-1,0,unknown,1
1121,44,unemployed,married,secondary,no,0,1,0,2-Feb-21,699,1,272,1,failure,1
1122,56,unemployed,married,secondary,no,0,0,0,2-Feb-21,492,1,-1,0,unknown,1
1123,39,student,single,tertiary,no,2103,0,0,2-Feb-21,588,1,-1,0,unknown,1
1124,59,retired,single,secondary,no,2,0,0,2-Feb-21,935,1,-1,0,unknown,1
1125,43,management,divorced,secondary,no,51,0,0,2-Feb-21,430,1,-1,0,unknown,1
1126,36,admin.,married,secondary,no,96,0,0,2-Feb-21,302,1,-1,0,unknown,1
1127,29,admin.,single,secondary,no,1027,1,0,2-Feb-21,177,1,-1,0,unknown,1
1128,38,management,married,tertiary,no,1308,1,0,2-Feb-21,626,1,-1,0,unknown,1
1129,41,services,divorced,secondary,no,840,1,0,2-Feb-21,938,1,-1,0,unknown,1
1130,58,management,divorced,tertiary,no,5701,0,0,2-Feb-21,521,1,-1,0,unknown,1
1131,61,management,married,tertiary,no,6016,0,0,2-Feb-21,670,3,-1,0,unknown,1
1132,36,management,married,tertiary,no,630,0,0,2-Feb-21,285,1,-1,0,unknown,1
1133,30,self-employed,single,tertiary,no,432,1,0,2-Feb-21,402,1,-1,0,unknown,1
1134,43,admin.,single,secondary,no,-247,1,1,2-Feb-21,751,2,76,4,failure,1
1135,39,services,married,secondary,no,52,0,0,2-Feb-21,1420,3,-1,0,unknown,1
1136,48,blue-collar,single,primary,no,623,1,0,2-Feb-21,1425,2,-1,0,unknown,1
1137,26,student,single,secondary,no,0,0,0,2-Feb-21,1223,2,-1,0,unknown,1
1138,51,technician,married,secondary,no,100,0,0,2-Feb-21,467,2,-1,0,unknown,1
1139,37,management,married,tertiary,no,4089,1,0,2-Feb-21,289,2,174,4,other,1
1140,29,technician,single,tertiary,no,1669,0,0,3-Feb-21,297,1,-1,0,unknown,1
1141,57,admin.,married,secondary,no,169,0,0,3-Feb-21,369,1,-1,0,unknown,1
1142,25,admin.,single,secondary,no,483,0,1,3-Feb-21,189,1,-1,0,unknown,1
1143,68,retired,divorced,primary,no,250,0,0,3-Feb-21,360,1,-1,0,unknown,1
1144,34,management,married,tertiary,no,0,1,0,3-Feb-21,251,1,-1,0,unknown,1
1145,38,technician,divorced,secondary,no,902,1,0,3-Feb-21,650,1,-1,0,unknown,1
1146,54,technician,divorced,secondary,no,2156,1,0,3-Feb-21,261,1,195,4,failure,1
1147,32,management,single,tertiary,no,2360,0,0,3-Feb-21,152,2,160,5,other,1
1148,41,blue-collar,married,primary,no,201,1,0,3-Feb-21,157,1,-1,0,unknown,1
1149,48,technician,single,secondary,no,-92,1,0,3-Feb-21,1393,1,-1,0,unknown,1
1150,59,retired,divorced,secondary,no,514,0,0,3-Feb-21,261,1,-1,0,unknown,1
1151,39,unemployed,single,secondary,no,-114,1,0,3-Feb-21,372,1,-1,0,unknown,1
1152,31,management,married,tertiary,no,1331,0,0,3-Feb-21,182,2,90,1,success,1
1153,30,entrepreneur,single,secondary,no,732,0,0,3-Feb-21,1404,4,-1,0,unknown,1
1154,40,management,married,tertiary,no,1308,0,0,3-Feb-21,1776,2,-1,0,unknown,1
1155,28,self-employed,married,tertiary,no,0,1,0,4-Feb-21,546,3,196,4,failure,1
1156,52,management,married,tertiary,no,-970,1,0,4-Feb-21,489,1,-1,0,unknown,1
1157,32,technician,single,tertiary,no,1246,1,0,4-Feb-21,192,2,-1,0,unknown,1
1158,34,management,married,tertiary,no,73,0,0,4-Feb-21,426,2,-1,0,unknown,1
1159,31,unemployed,single,primary,no,406,0,0,4-Feb-21,736,1,-1,0,unknown,1
1160,57,admin.,married,secondary,no,4391,0,0,4-Feb-21,1416,1,-1,0,unknown,1
1161,31,self-employed,married,tertiary,no,168,0,0,4-Feb-21,193,2,-1,0,unknown,1
1162,29,management,married,tertiary,no,1441,1,0,4-Feb-21,80,2,-1,0,unknown,1
1163,75,retired,divorced,primary,no,3881,1,0,4-Feb-21,136,3,-1,0,unknown,1
1164,32,admin.,single,secondary,no,678,1,0,4-Feb-21,1579,1,246,4,failure,1
1165,31,management,married,tertiary,no,141,1,0,4-Feb-21,572,2,238,7,other,1
1166,41,self-employed,single,tertiary,no,-94,1,0,4-Feb-21,1164,1,203,1,failure,1
1167,22,admin.,single,tertiary,no,897,1,0,4-Feb-21,133,4,-1,0,unknown,1
1168,31,unemployed,single,secondary,no,1214,0,0,4-Feb-21,974,1,-1,0,unknown,1
1169,69,retired,married,primary,no,324,0,0,4-Feb-21,136,4,-1,0,unknown,1
1170,30,self-employed,married,tertiary,no,2666,0,0,4-Feb-21,467,1,-1,0,unknown,1
1171,49,blue-collar,divorced,secondary,no,10613,0,1,4-Feb-21,1226,1,-1,0,unknown,1
1172,29,management,single,tertiary,no,697,0,0,4-Feb-21,206,1,-1,0,unknown,1
1173,43,blue-collar,married,secondary,no,953,1,0,4-Feb-21,765,2,-1,0,unknown,1
1174,28,services,single,primary,no,198,0,0,4-Feb-21,976,2,-1,0,unknown,1
1175,56,unemployed,single,primary,no,1110,0,0,4-Feb-21,945,2,-1,0,unknown,1
1176,39,admin.,married,secondary,no,130,1,1,4-Feb-21,1290,2,-1,0,unknown,1
1177,33,blue-collar,married,secondary,no,315,0,0,4-Feb-21,146,3,-1,0,unknown,1
1178,38,technician,married,tertiary,no,4383,0,0,4-Feb-21,1381,4,-1,0,unknown,1
1179,30,admin.,single,secondary,no,313,1,0,4-Feb-21,1121,2,-1,0,unknown,1
1180,29,technician,married,secondary,no,273,0,0,4-Feb-21,2775,2,-1,0,unknown,1
1181,69,management,married,tertiary,no,840,0,0,5-Feb-21,128,3,-1,0,unknown,1
1182,44,management,married,tertiary,no,309,1,0,5-Feb-21,676,1,-1,0,unknown,1
1183,35,management,single,tertiary,no,2707,0,0,5-Feb-21,699,1,-1,0,unknown,1
1184,31,technician,single,tertiary,no,1109,0,0,5-Feb-21,642,1,167,2,failure,1
1185,26,entrepreneur,single,secondary,no,101,1,0,5-Feb-21,810,1,268,1,failure,1
1186,26,entrepreneur,single,tertiary,no,725,0,0,5-Feb-21,1916,2,189,29,other,1
1187,34,unemployed,married,primary,no,309,0,0,5-Feb-21,578,1,-1,0,unknown,1
1188,42,technician,single,secondary,no,541,1,0,5-Feb-21,656,1,-1,0,unknown,1
1189,54,services,married,unknown,no,0,1,0,5-Feb-21,686,2,267,1,other,1
1190,53,management,married,tertiary,no,1624,0,0,5-Feb-21,158,3,-1,0,unknown,1
1191,54,technician,married,secondary,no,0,0,0,5-Feb-21,744,3,-1,0,unknown,1
1192,48,entrepreneur,single,tertiary,no,318,1,0,5-Feb-21,1017,4,-1,0,unknown,1
1193,40,unemployed,married,primary,no,1908,1,0,5-Feb-21,1661,2,-1,0,unknown,1
1194,28,technician,single,tertiary,no,676,0,0,5-Feb-21,1138,2,-1,0,unknown,1
1195,34,entrepreneur,married,tertiary,no,1076,1,0,5-Feb-21,136,10,-1,0,unknown,1
1196,34,management,single,tertiary,no,1228,0,0,5-Feb-21,263,8,-1,0,unknown,1
1197,32,management,single,tertiary,no,0,0,0,5-Feb-21,550,4,-1,0,unknown,1
1198,31,services,single,secondary,no,13,0,1,6-Feb-21,1019,2,-1,0,unknown,1
1199,31,management,single,tertiary,no,12857,1,0,6-Feb-21,158,1,92,1,success,1
1200,66,technician,married,secondary,no,0,0,0,6-Feb-21,751,1,-1,0,unknown,1
1201,37,technician,single,tertiary,no,6101,0,0,6-Feb-21,141,1,-1,0,unknown,1
1202,33,management,married,tertiary,no,158,0,0,6-Feb-21,192,2,-1,0,unknown,1
1203,50,management,married,tertiary,no,346,0,0,6-Feb-21,178,1,-1,0,unknown,1
1204,33,blue-collar,single,secondary,no,697,0,0,6-Feb-21,860,2,-1,0,unknown,1
1205,56,management,married,tertiary,no,616,0,0,6-Feb-21,156,1,-1,0,unknown,1
1206,26,services,single,tertiary,no,1140,1,0,6-Feb-21,984,2,-1,0,unknown,1
1207,59,retired,divorced,tertiary,no,3444,0,0,6-Feb-21,241,2,-1,0,unknown,1
1208,32,blue-collar,married,secondary,no,1879,0,0,6-Feb-21,591,8,-1,0,unknown,1
1209,22,student,single,secondary,no,0,0,0,6-Feb-21,229,6,-1,0,unknown,1
1210,34,management,married,tertiary,no,0,0,0,6-Feb-21,787,3,9,1,other,1
1211,39,services,married,tertiary,no,1493,0,0,9-Feb-21,912,3,-1,0,unknown,1
1212,28,technician,single,secondary,no,313,0,0,9-Feb-21,1183,2,-1,0,unknown,1
1213,31,self-employed,single,tertiary,no,1815,0,0,9-Feb-21,1541,1,-1,0,unknown,1
1214,33,blue-collar,single,tertiary,no,700,0,0,9-Feb-21,126,1,88,1,success,1
1215,66,retired,married,primary,no,206,0,0,9-Feb-21,479,1,-1,0,unknown,1
1216,26,admin.,single,secondary,no,255,0,0,9-Feb-21,190,1,-1,0,unknown,1
1217,30,admin.,single,secondary,no,270,0,0,9-Feb-21,123,1,-1,0,unknown,1
1218,28,technician,single,tertiary,no,4987,0,0,9-Feb-21,253,21,-1,0,unknown,1
1219,29,technician,single,tertiary,no,673,1,0,9-Feb-21,835,3,-1,0,unknown,1
1220,49,services,married,secondary,no,320,0,0,9-Feb-21,1971,4,-1,0,unknown,1
1221,34,admin.,married,secondary,no,0,1,0,10-Feb-21,97,1,85,1,failure,1
1222,47,blue-collar,married,secondary,no,292,0,0,10-Feb-21,277,1,-1,0,unknown,1
1223,42,technician,married,tertiary,no,757,0,0,10-Feb-21,154,1,-1,0,unknown,1
1224,43,management,married,tertiary,no,40,0,0,10-Feb-21,147,1,-1,0,unknown,1
1225,61,retired,married,tertiary,no,1257,0,0,10-Feb-21,503,1,-1,0,unknown,1
1226,35,technician,single,secondary,no,1693,1,0,10-Feb-21,515,1,-1,0,unknown,1
1227,40,blue-collar,married,secondary,no,5060,0,0,10-Feb-21,154,2,93,1,success,1
1228,31,management,divorced,tertiary,no,373,0,0,10-Feb-21,132,6,-1,0,unknown,1
1229,33,management,married,secondary,no,369,0,0,11-Feb-21,446,1,-1,0,unknown,1
1230,69,retired,married,primary,no,2346,0,0,11-Feb-21,354,2,-1,0,unknown,1
1231,30,services,single,secondary,no,1599,0,0,11-Feb-21,152,2,-1,0,unknown,1
1232,41,technician,married,secondary,no,1066,0,0,11-Feb-21,109,3,-1,0,unknown,1
1233,31,management,married,tertiary,no,2603,1,0,11-Feb-21,280,4,-1,0,unknown,1
1234,22,student,single,secondary,no,381,0,0,12-Feb-21,227,1,-1,0,unknown,1
1235,37,admin.,married,secondary,no,1314,1,0,12-Feb-21,118,4,210,3,failure,1
1236,48,management,single,tertiary,no,5689,0,0,12-Feb-21,262,1,-1,0,unknown,1
1237,85,retired,married,primary,no,12114,0,0,12-Feb-21,165,2,-1,0,unknown,1
1238,72,retired,married,tertiary,no,0,0,0,13-Feb-21,99,1,-1,0,unknown,1
1239,46,admin.,divorced,secondary,no,2232,0,0,13-Feb-21,121,1,-1,0,unknown,1
1240,26,technician,single,tertiary,no,11862,0,0,13-Feb-21,119,1,-1,0,unknown,1
1241,37,technician,married,tertiary,no,127,1,0,13-Feb-21,71,1,-1,0,unknown,1
1242,53,management,divorced,tertiary,no,2152,0,0,13-Feb-21,75,3,-1,0,unknown,1
1243,33,management,single,tertiary,no,3552,0,0,13-Feb-21,158,2,85,3,failure,1
1244,90,retired,divorced,secondary,no,1,0,0,13-Feb-21,152,3,-1,0,unknown,1
1245,54,admin.,divorced,secondary,no,1872,0,0,13-Feb-21,439,5,-1,0,unknown,1
1246,67,retired,married,tertiary,no,1341,0,0,13-Feb-21,706,1,-1,0,unknown,1
1247,42,management,divorced,unknown,no,7702,0,0,16-Feb-21,138,2,-1,0,unknown,1
1248,71,retired,married,primary,no,4657,0,0,16-Feb-21,93,5,-1,0,unknown,1
1249,44,admin.,divorced,secondary,no,397,1,1,16-Feb-21,127,1,257,1,other,1
1250,47,entrepreneur,married,tertiary,no,0,0,0,16-Feb-21,261,2,-1,0,unknown,1
1251,44,admin.,married,tertiary,no,348,1,1,16-Feb-21,170,2,-1,0,unknown,1
1252,37,technician,single,secondary,no,2442,0,0,16-Feb-21,91,3,-1,0,unknown,1
1253,37,services,married,secondary,no,1543,1,0,16-Feb-21,138,2,-1,0,unknown,1
1254,28,self-employed,single,tertiary,no,805,0,0,16-Feb-21,331,1,-1,0,unknown,1
1255,21,blue-collar,single,secondary,no,2265,0,0,17-Feb-21,92,2,-1,0,unknown,1
1256,32,management,single,tertiary,no,312,0,0,17-Feb-21,232,2,-1,0,unknown,1
1257,51,technician,married,secondary,no,196,1,1,17-Feb-21,88,1,-1,0,unknown,1
1258,26,student,single,secondary,no,620,0,0,17-Feb-21,104,1,-1,0,unknown,1
1259,74,retired,married,secondary,no,1714,0,0,17-Feb-21,127,1,-1,0,unknown,1
1260,65,retired,married,tertiary,no,2416,0,0,17-Feb-21,221,2,-1,0,unknown,1
1261,47,technician,married,secondary,no,335,0,0,17-Feb-21,226,1,-1,0,unknown,1
1262,38,admin.,married,secondary,no,755,1,0,17-Feb-21,120,1,-1,0,unknown,1
1263,71,retired,married,secondary,no,2850,0,0,17-Feb-21,185,1,-1,0,unknown,1
1264,29,services,married,secondary,no,1135,1,0,17-Feb-21,323,1,-1,0,unknown,1
1265,61,retired,married,primary,no,197,0,0,17-Feb-21,113,1,-1,0,unknown,1
1266,57,retired,divorced,primary,no,720,0,0,17-Feb-21,202,4,-1,0,unknown,1
1267,37,management,married,tertiary,no,5355,0,0,17-Feb-21,466,4,-1,0,unknown,1
1268,68,retired,married,secondary,no,445,0,0,18-Feb-21,475,1,-1,0,unknown,1
1269,29,management,single,tertiary,no,5359,0,0,18-Feb-21,147,1,-1,0,unknown,1
1270,51,entrepreneur,married,primary,no,1443,0,0,18-Feb-21,172,10,-1,0,unknown,1
1271,41,technician,divorced,secondary,no,4047,1,0,18-Feb-21,343,1,-1,0,unknown,1
1272,24,student,single,secondary,no,23878,0,0,18-Feb-21,185,1,-1,0,unknown,1
1273,24,blue-collar,single,secondary,no,167,0,1,18-Feb-21,134,2,-1,0,unknown,1
1274,59,unemployed,married,secondary,no,1047,0,0,18-Feb-21,83,3,-1,0,unknown,1
1275,85,retired,divorced,primary,no,7613,0,0,18-Feb-21,355,3,-1,0,unknown,1
1276,51,technician,married,secondary,no,117,0,0,18-Feb-21,442,2,-1,0,unknown,1
1277,39,technician,married,secondary,no,2266,0,0,18-Feb-21,208,4,-1,0,unknown,1
1278,44,management,married,primary,no,558,0,0,19-Feb-21,268,5,-1,0,unknown,1
1279,26,admin.,single,secondary,no,2509,0,0,19-Feb-21,654,3,-1,0,unknown,1
1280,48,management,married,tertiary,no,1808,1,0,26-Feb-21,245,1,-1,0,unknown,1
1281,37,technician,single,secondary,no,1130,0,0,26-Feb-21,152,1,-1,0,unknown,1
1282,71,retired,married,tertiary,no,653,0,0,26-Feb-21,367,1,-1,0,unknown,1
1283,62,housemaid,married,unknown,no,2021,0,0,26-Feb-21,361,1,-1,0,unknown,1
1284,26,admin.,single,tertiary,no,313,0,1,26-Feb-21,210,2,-1,0,unknown,1
1285,43,unemployed,single,tertiary,no,983,1,0,26-Feb-21,97,1,-1,0,unknown,1
1286,30,management,single,tertiary,no,5561,1,0,27-Feb-21,195,1,100,1,success,1
1287,50,management,married,unknown,no,8345,0,0,27-Feb-21,194,1,261,1,failure,1
1288,25,technician,single,secondary,no,1231,1,0,27-Feb-21,412,5,-1,0,unknown,1
1289,25,admin.,single,tertiary,no,3730,1,0,27-Feb-21,353,1,-1,0,unknown,1
1290,31,management,single,tertiary,no,924,0,0,27-Feb-21,172,1,-1,0,unknown,1
1291,28,technician,single,tertiary,no,2489,1,0,27-Feb-21,342,2,-1,0,unknown,1
1292,66,retired,married,secondary,no,995,0,0,27-Feb-21,131,2,-1,0,unknown,1
1293,41,management,married,secondary,no,280,1,0,27-Feb-21,87,2,-1,0,unknown,1
1294,46,technician,married,secondary,no,3434,0,1,27-Feb-21,115,1,-1,0,unknown,1
1295,42,unemployed,married,tertiary,no,576,0,0,27-Feb-21,156,1,-1,0,unknown,1
1296,28,technician,single,secondary,no,1363,0,0,27-Feb-21,79,1,-1,0,unknown,1
1297,39,blue-collar,single,primary,no,581,1,0,27-Feb-21,233,1,270,1,other,1
1298,42,services,married,secondary,no,1376,1,0,2-Mar-21,712,4,-1,0,unknown,1
1299,35,services,married,secondary,no,52,1,0,2-Mar-21,378,4,-1,0,unknown,1
1300,55,technician,married,secondary,no,0,1,1,2-Mar-21,116,1,-1,0,unknown,1
1301,37,technician,married,tertiary,no,549,0,0,2-Mar-21,239,1,-1,0,unknown,1
1302,29,management,single,tertiary,no,92,0,0,2-Mar-21,175,5,-1,0,unknown,1
1303,49,management,married,tertiary,no,2881,0,0,2-Mar-21,120,3,-1,0,unknown,1
1304,44,technician,single,secondary,no,250,0,0,2-Mar-21,382,2,-1,0,unknown,1
1305,54,admin.,married,secondary,no,602,0,0,3-Mar-21,143,2,-1,0,unknown,1
1306,28,management,single,tertiary,no,730,1,0,3-Mar-21,631,1,-1,0,unknown,1
1307,30,admin.,single,secondary,no,523,0,1,3-Mar-21,83,1,-1,0,unknown,1
1308,47,technician,married,secondary,no,293,0,0,3-Mar-21,499,1,-1,0,unknown,1
1309,34,blue-collar,single,secondary,no,215,0,0,3-Mar-21,350,3,-1,0,unknown,1
1310,37,unknown,single,tertiary,no,0,0,0,3-Mar-21,426,1,-1,0,unknown,1
1311,25,self-employed,single,tertiary,no,42,1,0,3-Mar-21,320,1,-1,0,unknown,1
1312,29,technician,single,secondary,no,316,1,0,3-Mar-21,156,1,-1,0,unknown,1
1313,62,management,married,secondary,no,4562,1,0,3-Mar-21,168,1,-1,0,unknown,1
1314,58,management,divorced,secondary,no,10180,0,0,3-Mar-21,180,2,-1,0,unknown,1
1315,46,management,married,tertiary,no,0,0,0,3-Mar-21,305,13,-1,0,unknown,1
1316,56,retired,married,tertiary,no,281,0,0,3-Mar-21,96,2,-1,0,unknown,1
1317,33,management,married,tertiary,no,250,0,0,4-Mar-21,377,6,-1,0,unknown,1
1318,27,student,single,tertiary,no,0,0,0,5-Mar-21,82,3,-1,0,unknown,1
1319,60,retired,married,secondary,no,404,0,0,5-Mar-21,308,2,196,2,failure,1
1320,32,management,single,tertiary,no,506,0,0,5-Mar-21,63,2,-1,0,unknown,1
1321,83,retired,divorced,primary,no,1097,0,0,5-Mar-21,181,1,-1,0,unknown,1
1322,35,self-employed,married,tertiary,no,3698,1,0,5-Mar-21,106,1,-1,0,unknown,1
1323,31,management,divorced,tertiary,no,883,1,0,5-Mar-21,112,2,106,1,failure,1
1324,30,student,single,tertiary,no,2539,0,0,5-Mar-21,199,5,-1,0,unknown,1
1325,29,technician,married,secondary,no,2326,0,0,6-Mar-21,195,1,-1,0,unknown,1
1326,36,management,single,tertiary,no,811,0,0,6-Mar-21,229,1,-1,0,unknown,1
1327,57,management,married,tertiary,no,256,0,0,6-Mar-21,227,1,-1,0,unknown,1
1328,21,blue-collar,single,secondary,no,682,0,0,6-Mar-21,266,1,-1,0,unknown,1
1329,44,management,single,tertiary,no,483,0,0,6-Mar-21,207,2,199,6,success,1
1330,23,management,single,tertiary,no,1506,0,0,9-Mar-21,131,4,-1,0,unknown,1
1331,34,management,single,tertiary,no,575,0,0,9-Mar-21,116,1,-1,0,unknown,1
1332,32,self-employed,married,secondary,no,409,0,0,9-Mar-21,217,2,-1,0,unknown,1
1333,37,unemployed,single,tertiary,no,1316,1,0,10-Mar-21,350,2,112,3,failure,1
1334,35,management,single,tertiary,no,671,1,0,10-Mar-21,112,1,-1,0,unknown,1
1335,47,management,married,tertiary,no,2351,0,0,10-Mar-21,80,1,-1,0,unknown,1
1336,61,management,married,tertiary,no,997,0,0,10-Mar-21,106,1,-1,0,unknown,1
1337,30,management,single,tertiary,no,4808,0,0,10-Mar-21,272,1,-1,0,unknown,1
1338,70,retired,married,secondary,no,6422,0,0,10-Mar-21,122,1,-1,0,unknown,1
1339,52,management,married,tertiary,no,31,0,0,10-Mar-21,135,1,-1,0,unknown,1
1340,28,management,single,secondary,no,171,0,0,10-Mar-21,93,1,-1,0,unknown,1
1341,57,management,married,tertiary,no,2681,0,0,11-Mar-21,266,2,-1,0,unknown,1
1342,24,admin.,single,tertiary,no,-61,0,0,11-Mar-21,95,4,-1,0,unknown,1
1343,32,management,married,tertiary,no,8929,0,0,11-Mar-21,126,1,-1,0,unknown,1
1344,65,housemaid,married,primary,no,715,0,0,11-Mar-21,323,1,-1,0,unknown,1
1345,44,management,married,tertiary,no,1058,0,0,11-Mar-21,188,3,-1,0,unknown,1
1346,32,entrepreneur,single,tertiary,no,-34,1,0,11-Mar-21,101,1,-1,0,unknown,1
1347,33,technician,single,tertiary,no,258,0,0,12-Mar-21,80,4,-1,0,unknown,1
1348,53,services,divorced,secondary,no,0,0,0,12-Mar-21,80,2,-1,0,unknown,1
1349,31,management,divorced,tertiary,no,71,0,0,12-Mar-21,119,1,-1,0,unknown,1
1350,58,self-employed,married,tertiary,no,5810,0,0,12-Mar-21,139,1,-1,0,unknown,1
1351,30,management,single,tertiary,no,3473,0,0,12-Mar-21,1209,2,-1,0,unknown,1
1352,47,blue-collar,married,secondary,no,238,1,1,13-Mar-21,3076,1,-1,0,unknown,1
1353,60,technician,married,secondary,no,1740,0,0,13-Mar-21,296,2,-1,0,unknown,1
1354,36,entrepreneur,divorced,tertiary,no,3407,0,0,16-Mar-21,392,4,-1,0,unknown,1
1355,37,services,single,secondary,no,1045,0,0,17-Mar-21,406,2,41,1,failure,1
1356,43,admin.,married,secondary,no,132,0,0,17-Mar-21,220,1,-1,0,unknown,1
1357,37,admin.,single,tertiary,no,1000,1,0,17-Mar-21,195,1,-1,0,unknown,1
1358,31,management,single,tertiary,no,115,0,0,17-Mar-21,187,1,-1,0,unknown,1
1359,31,technician,married,secondary,no,180,0,0,17-Mar-21,299,2,-1,0,unknown,1
1360,30,management,single,tertiary,no,201,1,0,17-Mar-21,325,2,-1,0,unknown,1
1361,30,management,married,tertiary,no,8089,1,0,18-Mar-21,232,2,294,2,failure,1
1362,32,admin.,single,tertiary,no,8866,0,0,18-Mar-21,278,2,-1,0,unknown,1
1363,35,admin.,married,secondary,no,2,1,0,18-Mar-21,194,1,-1,0,unknown,1
1364,59,technician,married,secondary,no,259,0,0,18-Mar-21,224,1,-1,0,unknown,1
1365,33,housemaid,single,tertiary,no,1107,1,0,18-Mar-21,201,1,-1,0,unknown,1
1366,37,management,single,tertiary,no,1730,0,0,19-Mar-21,167,1,-1,0,unknown,1
1367,31,services,married,secondary,no,447,0,0,19-Mar-21,220,3,-1,0,unknown,1
1368,26,management,single,tertiary,no,2786,0,0,23-Mar-21,415,1,-1,0,unknown,1
1369,53,technician,married,secondary,no,10185,0,0,23-Mar-21,115,1,-1,0,unknown,1
1370,34,unemployed,married,secondary,no,978,0,0,24-Mar-21,132,1,-1,0,unknown,1
1371,46,management,divorced,tertiary,no,-130,1,0,24-Mar-21,144,2,-1,0,unknown,1
1372,76,retired,divorced,primary,no,3049,0,0,24-Mar-21,170,3,-1,0,unknown,1
1373,46,management,married,tertiary,no,11385,0,0,24-Mar-21,269,3,-1,0,unknown,1
1374,83,retired,divorced,primary,no,46,0,0,25-Mar-21,115,1,-1,0,unknown,1
1375,23,student,single,secondary,no,4126,0,0,25-Mar-21,96,2,-1,0,unknown,1
1376,34,management,single,tertiary,no,212,0,0,25-Mar-21,278,8,-1,0,unknown,1
1377,24,student,single,secondary,no,1250,0,0,25-Mar-21,411,2,-1,0,unknown,1
1378,41,management,divorced,tertiary,no,25,1,1,26-Mar-21,117,2,-1,0,unknown,1
1379,28,admin.,single,secondary,no,1277,0,0,26-Mar-21,475,1,-1,0,unknown,1
1380,34,technician,married,secondary,no,390,1,0,27-Mar-21,95,2,231,2,failure,1
1381,77,retired,married,secondary,no,9601,0,0,27-Mar-21,515,1,-1,0,unknown,1
1382,36,management,married,secondary,no,565,0,0,27-Mar-21,300,1,-1,0,unknown,1
1383,58,management,married,tertiary,no,1384,1,0,27-Mar-21,342,1,-1,0,unknown,1
